SMILES,ALDH1_inhibition,Asphericity,Eccentricity,InertialShapeFactor,NPR1,NPR2,PMI1,PMI2,PMI3,RadiusOfGyration,SpherocityIndex
CCNC(=O)c1ccc(C23CC4CC(CC(C4)C2)C3)o1,0.0,0.6499407519649729,0.9906064407535988,0.002032075774449439,0.1363798139873147,0.9674464863280541,477.95428630559707,3394.1827718085965,3508.2618920774025,3.6738942587762002,0.2114373739565379
Fc1ccc(OCc2nc3ccccc3s2)cc1,0.0,0.7210640122949277,0.9909073476900202,0.002809640541281221,0.11056369177908025,0.9458185875288831,388.6474582122631,3694.7532968736027,3878.9334911260476,3.9093137837518035,0.13022863051539502
CC1CCCN(C(=S)NC2CCCC2)C1,0.0,0.5041041271405826,0.9782798634131755,0.0019818793593448787,0.20710161249727488,0.8788045136713031,446.0574136677894,1889.730925235169,2154.2932000215255,3.1485704977195583,0.18923351117349435
Cn1ncc(N2CCN(C(=O)c3ccc(Cl)cc3)CC2)c(Cl)c1=O,0.0,0.7000073471659712,0.9935213444937228,0.0010473186007112832,0.11301949855043629,0.9321906846837285,895.9082124935121,7418.25553120274,7953.7772222984,4.705468183041614,0.12511085999530563
COc1ccc(C)cc1NC(=O)CC1COc2ccccc2O1,0.0,0.5861926100199437,0.9858918648684831,0.0010121544053426808,0.16561291845325848,0.9029642337401936,897.585168507534,4929.559166846583,5464.649449885104,4.243715672849002,0.13141892779399314
Nc1ncnc(Oc2ccccc2F)c1[N+](=O)[O-],0.0,0.333575506924893,0.9470779691491588,0.001284438257838226,0.31837276856321817,0.8259455831945848,644.21935752028,1681.136559013606,2044.7920620372279,2.9541432177169993,0.182216019123167
COC(=O)COc1cc2ccccc2cc1C(=O)Nc1ccccc1,0.0,0.3353055617211241,0.9455011158023467,0.00041380169154947387,0.3250018728347113,0.7083148853514712,1736.5399953673318,3768.016781379828,5332.543057457706,4.019235661121184,0.07915454421784256
O=C(Nc1cccnc1)Nc1ccc(Cl)cc1Cl,0.0,0.6802263334537828,0.9926117332330705,0.001559256966663044,0.12129446669416019,0.8800066652263958,564.6226531422441,4097.085451626076,4655.658573516465,4.063545030484375,0.003763858798566068
Cc1c(O)ccc(NC(=O)/C=C/c2ccccc2)c1C,0.0,0.7532697536545363,0.9958303416066168,0.0020542352694606267,0.09055357588270896,0.9107982922271504,447.5146957893909,4522.267347763136,4963.080226682157,4.309562603105323,0.012491076635441647
CCCS(=O)(=O)N1CCN(S(=O)(=O)c2ccccc2[N+](=O)[O-])CC1,0.0,0.5745723721000804,0.9850572493998276,0.00098045417813502,0.1718609070529032,0.9397046572080624,958.8874883908293,5254.107322260636,5598.232667306007,3.954742803806387,0.1867054875927666
O=C([O-])/C(=C/c1ccco1)c1ccccc1,0.0,0.22666233943845873,0.9002771581605475,0.0008908456120546842,0.4351650769863259,0.6455239013791828,724.812123534321,1076.1980108450048,1666.2793081192954,2.8513104953134936,0.19376959921552583
Cc1ccc(-c2noc(CN(C)C(=O)Nc3ccc(F)cc3)n2)cc1,0.0,0.6348527799250958,0.9880458888050618,0.0008901970804975816,0.14526326298021028,0.9216835378027357,1110.1288125909775,7202.606701799273,7788.887539573487,4.861197374739024,0.14166907228648923
CCOC(=O)[N-]C(=S)Nc1ccc(OC)cc1,0.0,0.6539983207307862,0.9900908171395028,0.0020333021762803057,0.13497757062034638,0.9202015604869027,476.5626727436719,3300.973005157425,3579.0775067368695,3.809280285885573,0.09339463064337672
CCOC(=O)c1ccc(NC(=S)Nc2cc(C)cc(C)n2)cc1,0.0,0.7849358260807091,0.9969254340217409,0.0015987808946229156,0.07779190504069874,0.9354976445293852,591.6324639361513,7133.213894800242,7623.725525121452,4.826182603366609,0.03608911908371208
CCC(C)(C)NC(=O)Nc1cc(Cl)ccc1OC,0.0,0.4108643106303808,0.9645110760325064,0.0008473657091871876,0.2635013811158194,0.7853117168148827,927.8375324951865,2770.9642702514748,3528.4887679468766,3.6529259147243733,0.14982870472734508
COc1c(Cl)ccc(Cl)c1C(=O)NC(=S)N1CCOCC1,0.0,0.47270180001454437,0.9736512037303593,0.0007370225179076788,0.2262639363270007,0.8094706290424748,1113.5250504502828,3997.676605259843,4935.532653601533,3.792335621125369,0.10492517081797492
CCc1ccc2c(c1)C(O)(CC(=O)c1cccs1)C(=O)N2,0.0,0.44317986363899137,0.9694118691256367,0.0009025776226103708,0.24338900900209004,0.8429053723963132,947.8534865612015,3297.7078823390025,3906.253439554519,3.676833324500889,0.1596635234856388
CC(=O)c1ccc(N/C=C\C(=O)c2ccc(C)cc2)cc1,0.0,0.5871221771024047,0.9856116225921572,0.00123696783302931,0.16622723262281003,0.9241162744896501,762.909578874597,4281.629329665557,4623.292343676755,4.158566038190098,0.15749473865356314
O=C(Nc1ccccc1C(=O)NCC[NH+]1CCOCC1)c1ccc(Cl)cc1Cl,0.0,0.4011082958709585,0.9595758694305406,0.00030838363660664535,0.2745081886770825,0.799284382753919,2692.5388276062413,7966.024641928157,9928.52295935796,4.92879472541939,0.1326982466099837
COCC(C)NC(=S)NC(=O)c1cc(S(=O)(=O)N2CCOCC2)ccc1C,0.0,0.5516161083461258,0.9823277269031351,0.0005795222824211705,0.18389886271927464,0.914495630087943,1621.5178811404028,8124.117778297941,8875.155551998636,4.732632064249721,0.15062681816077958
Cc1cc(SCC(=O)N(C)c2c(N)n(Cc3ccccc3)c(=O)[nH]c2=O)nc2ccccc12,0.0,0.6348264684047994,0.9895021223327538,0.0005445639002197668,0.1425203093714239,0.9258407968845133,1708.4500065371153,11285.674968464959,12191.26964643597,5.2169845800144845,0.1283465070956534
Cc1sc2ncnc(SCC(=O)NC(C)(C)C)c2c1C,0.0,0.506902903339296,0.9776927216190522,0.001078180069536147,0.20739787196931542,0.9039620027557937,842.163662579975,3716.2618962784118,4119.5771066900425,3.741790724684641,0.1663239749665577
COc1ccc(N2C(=O)CC([NH+](C)CCc3ccc(OC)c(OC)c3)C2=O)cc1,0.0,0.7456096706801335,0.9955340761486846,0.0009309703399251747,0.09385536212328921,0.9474908987982303,1021.1819611656425,10355.713605950488,10932.400704091022,5.283370996241528,0.09586438704076486
O=C(NNC(=O)C1CCCCC1)c1ccc(Br)cc1,0.0,0.8590206056838392,0.998758915191322,0.002812386525193308,0.04971232380816033,0.9855469165971581,351.9538715733612,6976.436935287003,7079.189327477358,4.706381099479702,0.1339091577462189
O=[N+]([O-])c1ccc(N2CC[NH+](CCO)CC2)cc1Sc1ccccn1,0.0,0.5407983616712841,0.9794504509915178,0.0007464629996496134,0.19203803706718348,0.8755026079858009,1285.9564311307208,6022.442113917316,6855.297316171598,4.424017650939794,0.1360346669251117
Cc1ccccc1N1C(=S)NC2c3ccccc3OC1(C)C2C(=O)N(C)C,0.0,0.11891042730415982,0.8218102861747812,0.00035213900824899026,0.563257373453739,0.734545238692982,2119.0492062415383,2780.166225812306,3778.330092239559,3.372167594657178,0.30575960488402953
Cc1cccc(N2C(=S)NC3c4ccccc4OC2(C)C3C(=O)N(C)C)c1,0.0,0.16353724257179558,0.86466450218469,0.00041575715622337256,0.4932521060176713,0.8033848234308467,1995.3335523569344,3274.7560613067662,4068.326361160547,3.4980876897634587,0.29564401600309076
COc1ccc(CCNC(=O)C2CC(=O)N(c3ccc(C(C)(C)C)cc3)C2)cc1OC,0.0,0.8024078083498807,0.997440686962889,0.0008905835617627415,0.07136669865025795,0.976827168083352,1102.626675944694,15099.315159080119,15453.053507781591,6.104150073557932,0.09512489498766832
Cc1cccc(NC(=O)c2ccc(COc3ccc4ccccc4c3)o2)n1,0.0,0.7682331482936295,0.9960596599448893,0.0011526135353765296,0.08531091989844457,0.9600383742303175,875.9408654201623,10078.447200585182,10478.250023904837,5.464450206798632,0.10230363655379371
O=C([O-])CC1NC(=O)N(C2CCCCC2)C1=O,0.0,0.4740273422417712,0.9730667473096363,0.001941786490218901,0.22725711383421343,0.9261008679253523,483.09952088963456,1990.2667827007706,2149.2856645694346,3.107085861731984,0.3083590375506498
COc1cc(S(=O)(=O)N2CCN(c3ccccc3)CC2)ccc1F,0.0,0.5604871429434855,0.9824718284240502,0.0009544164673357412,0.18094620214216217,0.9335493618973526,1017.7149741373069,5304.806240644176,5674.859720132034,4.136440232956501,0.16843257806940462
CC[NH+](Cc1nc(-c2ccc(Cl)cc2)no1)CC1CCCO1,0.0,0.6525095789955223,0.9898619419754151,0.0011732330190792183,0.13607090910404934,0.9249933961843265,832.2106919898324,5770.716276560797,6230.387007155188,4.456144190155271,0.15643274339886326
Cc1cccc(N2CCN(C(=O)C3(S(=O)(=O)c4ccc(Cl)cc4)CC3)CC2)c1C,0.0,0.5518802774212069,0.9783009937508396,0.0005745946357591775,0.19002792607353355,0.892007510798496,1696.7045832075669,8431.792238860104,9383.963085156092,4.739302187477254,0.18872671561383852
COc1ccccc1CCc1nnc(CCC(=O)NC(C)Cc2ccsc2)o1,0.0,0.6623504960875394,0.9905905159645307,0.0006726137613321277,0.13114730992208296,0.9276208349194611,1457.3580421412566,10739.718804211789,11534.0375675815,5.437051853981524,0.12187611421254023
COC(=O)Cn1cc([N+](=O)[O-])nc1C,0.0,0.46024231826063405,0.9721042536088941,0.002252980862708337,0.232549368577935,0.8553749383475655,385.57994155567167,1422.3798001195296,1661.8491688140039,2.951277676384071,0.22093666522774846
CCc1ccc(C[NH+](C)Cc2nc(Cc3ccccc3)no2)nc1,0.0,0.7483428273658499,0.9938681131521994,0.0016636144596812326,0.09624083811324559,0.9645211539741357,674.9866624950724,7035.2317125925065,7271.365751152339,4.810252671359541,0.13029621822607862
COc1cccc(C[NH+]2CCNC(=O)C2CC(=O)N2CCOc3ccccc3C2)c1OC,0.0,0.5329178386143028,0.9799814082127639,0.0005188410910706142,0.19442774573768312,0.9060314950360626,1850.0660235730218,8659.14604572179,9559.14982613354,4.771541838782864,0.19264674655159034
CC(=O)c1sc(NC(=O)COc2ccc([N+](=O)[O-])cc2)nc1C,0.0,0.7552952827283299,0.9917300447246225,0.0016588121586216433,0.09719023396473281,0.9201032067174456,687.658899991429,7645.078728013422,8233.984744113037,4.952934264016198,0.04070045411058388
CCCNC(=O)C(=O)NCc1ccccn1,0.0,0.6550193031414671,0.9901806063001677,0.002741537508182515,0.13512138529978282,0.9599225192730672,365.4481480162421,2666.949378385452,2776.0785807739394,3.6192021377114303,0.1600150053850627
O=C(N/N=C\c1cccc(F)c1)c1ccc(Cn2cc(Br)c([N+](=O)[O-])n2)o1,0.0,0.5318905518347007,0.9743235663660176,0.0005495295997643257,0.20402292553246282,0.8903187919581101,1881.4370305541477,9115.085822325376,10098.120165072023,4.897988006087299,0.1605415788660407
O=C(CSc1nnc(-c2cccc(F)c2)o1)Nc1nncs1,0.0,0.5787173652343565,0.9799067421381714,0.0008658578447720741,0.17824257358397091,0.8771865204130214,1096.0534985343904,5935.594308799904,6682.193159211152,4.492098712717282,0.08405365122871597
COc1ccc(CC2(CO)CC[NH+](CC3=CC[C@H]4C[C@@H]3C4(C)C)CC2)cc1,0.0,0.5813479418312287,0.9794305843543158,0.0008558977974778322,0.17837225294237982,0.9065444357751286,1263.9341394908563,6823.659473647339,7459.759694782563,4.574941832658412,0.19846994691002395
CCOC(=O)COc1ccccc1/C=C1\NC(=O)NC1=O,0.0,0.43208842749956594,0.9640205739918322,0.0008434606334428333,0.2564595484680602,0.8137902920527328,1056.9271892152083,3382.273964401467,4148.356620034598,3.8452947095967693,0.11581430238965566
Cn1c(CNc2cccc(Cl)c2)nnc1SCC#N,0.0,0.6839985892282622,0.9914197047252614,0.0016367908391758889,0.12266173304486871,0.9535761331451285,603.9434574476261,4925.706561165923,5157.414290558597,4.257273666592974,0.14244186067026493
Cc1n[nH]c2c1C(c1cnn(C)c1)C(C#N)=C([NH3+])O2,0.0,0.1720461119125493,0.8647305688041225,0.0006187694115410093,0.5001213252387815,0.6536905463702267,1057.753433119511,1386.376034081776,2121.6799621178675,2.978690261355922,0.28796099242514045
CCOC(=O)N/N=C\c1ccc([N+](=O)[O-])s1,0.0,0.42385114507870314,0.9605944469278971,0.0013019208406003795,0.26440521275791895,0.8077936595936546,638.4871358576713,2073.248957869583,2535.6284677266376,3.274843229603062,0.1636271531886857
COc1ccc(-c2n[nH]c(SC(CC(=O)NCC[NH+]3CCOCC3)c3cccs3)n2)cc1,0.0,0.6431269233143067,0.9894301288866274,0.0005211753826629457,0.14030894000863037,0.9433160255652103,1887.9146870286709,13087.690591426399,13840.93491437093,5.502282972243181,0.13940066087023792
Oc1nc(-c2ccc(Cl)cc2)n2ccncc12,0.0,0.6143254432266522,0.988478541287081,0.0019004733467368165,0.15134256687125858,0.854602138706986,449.7549857504092,2539.838581729867,2971.9330844393508,3.483275150873001,0.028882871718839714
CCC(=O)Nc1ccc(C(=O)N/N=C/c2c(C)[nH]c3ccccc23)cc1,0.0,0.7966480928111539,0.9972961282393591,0.0013459006381986484,0.07334894215115181,0.9594935677278874,715.0659200385859,9356.78608651674,9753.081308434976,5.333820498059455,0.06641970819437995
COc1ccc(OCC(=O)Nc2cccc(NC(=O)c3ccco3)c2)cc1,0.0,0.6858679801872786,0.9922544513278778,0.0007995548063348208,0.12012520650201393,0.9109460832975346,1173.1791584096961,9257.630354590165,10180.400518612349,5.284435905567948,0.065867729823157
CCN1C(=O)CC([NH+]2CCN(c3cccc(OC)c3)CC2)C1=O,0.0,0.7019164968969831,0.9933029518074443,0.0014978076974284447,0.11348738352479444,0.9666597435928683,656.4657525527663,5649.625342814512,5846.574933202867,4.3673384746757336,0.14211645996875832
O=C(C1=C[C@@H](c2csc3ccccc23)C[C@@H](OCCCCO)O1)N1CC[NH+](Cc2ccc3c(c2)OCO3)CC1,0.0,0.44241908995205953,0.9690001714101152,0.00019162843599371612,0.2439535061329158,0.830660683834781,4392.839996897578,15106.26063875735,18167.804450501255,5.839953447329142,0.14228004374817552
O=C(CSc1ncnc2ccccc12)NCCc1ccccc1,0.0,0.6322128094768165,0.9892716579436545,0.0011550047938271794,0.14417812472195313,0.9428840974372852,824.7791958486827,5469.930360338408,5789.860462928851,4.316970222096062,0.1367856824856462
Fc1ccc(-n2nnc(-c3ccnc4ccccc34)n2)cc1,0.0,0.6850817385872157,0.9925412638689476,0.0016008835167530453,0.11968571871488405,0.8961298672148186,574.7108524992342,4335.2666960662655,4834.539032521111,4.089233470764226,0.050764210869126344
COC(=O)[C@H](C)[C@@H]1C[C@@]1(C)[C@@H](NC(=O)OCc1ccccc1)c1ccccc1,0.0,0.3080947482772983,0.9390441143309032,0.0003278364173003771,0.3406342011558367,0.7645190626329186,2424.81202163768,5419.722836078459,7099.436506935915,4.423978765929519,0.22350439943947595
COc1ccc(/C=C/C(=O)NCCOc2ccc(C)cc2)cc1,0.0,0.8299218953439181,0.9977915800401105,0.0019812149503554907,0.06117563351350128,0.9652266843428976,523.6104742064172,8594.292104872107,8888.055665994241,5.3713205854433355,0.06007003897871549
OC(C#CC[NH+]1CCCC1)(c1ccccc1)c1cccc(F)c1,0.0,0.27469304432418457,0.9301019371476619,0.0004994163806772208,0.36588956073441886,0.7713735185065287,1560.3246147825892,3291.5303559414074,4265.719166824924,3.8321144817487593,0.2382246457097647
[NH2+]=C(NOC(=O)COc1ccc(Br)cc1)c1cccnc1,0.0,0.8480383313070629,0.9975956047109907,0.0024566918318532998,0.05545942030420845,0.9689888298234075,492.417271322341,9360.682486996331,9624.680791529225,5.257696677508795,0.09616412357560394
CN(c1cccc(NC(=O)c2ccccc2N(C)S(=O)(=O)c2ccccc2)c1)S(C)(=O)=O,0.0,0.3963179412210793,0.9609083702133615,0.00035538043722955706,0.2732774609121774,0.8657774296556205,2454.762442180852,7887.3764857243295,9107.629071223115,4.528244658750149,0.24809689190352238
CCCC1=NN2C(=[NH2+])/C(=C/c3c[nH]c4ccccc34)C(=O)[NH+]=C2S1,0.0,0.6429611490325852,0.9902279864404194,0.001224525284449842,0.1390014945956339,0.9527501208169925,779.4623534860353,5361.95736483486,5627.6909333641,4.16288430518752,0.15518358408174365
CCn1c(Cc2ccccc2)nnc1SCc1cccc(C(=O)[O-])c1,0.0,0.4725323865240747,0.9683282302800954,0.0007077898174658267,0.23431145564230055,0.8912125853699708,1340.053385152566,5379.860077021871,5981.109865518314,4.236051085298313,0.2302366088880911
O=C(Cn1cncn1)c1ccc(F)cc1F,0.0,0.582640227809325,0.9841841127050163,0.0026586538616953427,0.16959485249335673,0.9076610240085046,361.7071194080428,1978.1768077959227,2175.59883463274,3.179403488104961,0.21147247688503806
CCNC(=S)Nc1ccc(OCC)cc1,0.0,0.7147993199865283,0.9942774865161088,0.0030291282282094902,0.10641928515934862,0.9146876128536722,306.40836209566953,2628.3585427555563,2875.1499631867746,3.598310142892945,0.06119302094919765
COc1ccc(Br)cc1C(=O)Nc1cccc(C)c1C,0.0,0.6132412664326382,0.9883813933297942,0.0010135283102783647,0.15198135579029803,0.8498077186329278,838.5716169164104,4689.084301215144,5517.784076654753,4.065035879562599,0.025212750877364132
Cc1cc(OCCn2ccnc2)ccc1C(C)C,0.0,0.638363990751644,0.9897264987468024,0.0020489467057612093,0.14135968381188363,0.9432316234796604,464.29581420193625,3125.5690887317296,3314.92843187836,3.7577864378347057,0.17641281313478813
Cc1cc(C)c(-n2nnnc2SC(C)C)c(C)c1,0.0,0.25007359462736484,0.9185340350501212,0.0010570215720992597,0.3896789950620235,0.8773813213823898,841.6853076811118,1910.0657777721528,2175.266153880618,3.063716553542136,0.4082707783425284
C/C=C/C=N/Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1,0.0,0.7942234320526543,0.9967424109611288,0.0024624349184079602,0.07538488153518016,0.9603573027330636,436.2303266963737,5616.2493776288475,5850.726464408739,4.542927462798743,0.07508873021918228
C[NH+]1CCN(NC(=O)c2cccc(Br)c2)CC1,0.0,0.7537833597836353,0.9958352390332547,0.0021479478314592204,0.09034138524733638,0.9319220123112185,438.17505721166265,4542.011677789282,4873.374592147562,4.057417221570664,0.09389461067544354
Cc1occc1C(=O)NN1C(=O)C2C3CCC(O3)C2C1=O,0.0,0.6065624317789227,0.9876812819683807,0.0017507552627794634,0.15641804403821624,0.9558977150589246,546.2216520541949,3338.4782207327034,3493.273704437597,3.5648405433658636,0.16196380150464001
COc1ccc(N)c2c1OCCC2=O,0.0,0.2991181060977606,0.931432218129396,0.0014182667592172,0.3639073911122585,0.6533369663303483,460.6890264836644,827.0960541695213,1265.9654398270454,2.570794298392767,0.09211048845028622
Cc1nn(-c2cc(N(S(C)(=O)=O)S(C)(=O)=O)c(Cl)cc2Cl)c(=O)n1C,0.0,0.30932307941746073,0.9419328101855327,0.0005025392242487262,0.3357985110136355,0.9119677294195961,1814.915812045288,4928.705745422491,5404.786195737077,3.761466214808798,0.3314034036273091
CC(C)(C)NC(=O)C12CCC(C(Br)Br)(C1Br)C2(C)C,0.0,0.35433992985371143,0.9529372990015675,0.0006776827421178357,0.3017579129452104,0.8922736518995672,1325.0712862289297,3927.675665506313,4404.083051418,3.2390826269562654,0.4260617912494803
c1ccc(Sc2cccc3ccccc23)c(CNC2=[NH+]CCN2)c1,0.0,0.4626816057223211,0.971790126674138,0.0007042375988813865,0.23263901665856887,0.8348654946675504,1229.4480753955038,4413.872268959992,5288.149018073429,4.0420408598680995,0.11528206848336979
COc1ccc(CCNC(=O)c2cc(C(=O)c3cc(C)ccc3O)cn(CCc3ccc(OC)cc3)c2=O)cc1,0.0,0.3334253470680006,0.9441637593395124,0.00010878429808185634,0.32719673021012513,0.7077663800851266,6582.914287517694,14286.070717059672,20166.295602234375,6.160251400873793,0.07191075740700995
CCOc1cc(N2CCOCC2)c(OCC)cc1NC(=O)COC(=O)c1cc2ccccc2cc1O,0.0,0.5619757568790389,0.9836127337516078,0.0003621978374943963,0.17766282266835753,0.8776621618274824,2445.459472633823,12314.006329728913,14016.227963507112,5.385756456801095,0.1148467640531395
Cc1nc(C)c(C(=O)NNS(=O)(=O)c2ccc([N+](=O)[O-])cc2)s1,0.0,0.5779821517552801,0.9846753855833767,0.0008632504806025133,0.17056074725634016,0.9055034698686703,1085.607214166162,5827.002359002826,6421.527009244273,4.32371292887612,0.14990235728394552
O=C(CCN1CC[NH+](Cc2ccccc2)CC1)NNC(=O)Cc1ccc(Cl)c(Cl)c1,0.0,0.7933191021955031,0.9965936060161162,0.0007650071810656183,0.07584401503136509,0.9643065269605084,1431.6914171110739,18614.22321189206,19279.97608927607,6.603687213685403,0.0945500358784923
O=C(COC(=O)CCCNC(=O)c1ccc(Cl)cc1)Nc1cc(Cl)c(Cl)cc1Cl,0.0,0.7049352339908274,0.9918390591848226,0.0005873575617503886,0.11456133070742618,0.933839975691763,1868.2971201392618,16226.111063221988,17316.85172642057,6.073396362611737,0.1020243624798178
CCc1cccc(C)c1NC(=O)COn1nnc2ccc(C(F)(F)F)cc21,0.0,0.558648287927774,0.9836285532925355,0.0007067525895905482,0.17967884529198158,0.9276132218629176,1315.7061852248157,6807.264604977953,7352.909596473978,4.520813008655014,0.20168411115234086
CC(C)(C)C(=O)NC(NC(=O)C(C)(C)C)c1ccc([N+](=O)[O-])cc1,0.0,0.20351336170311574,0.8942135228018732,0.00031088237739329745,0.4473786913540576,0.6840617469487333,2202.769830678357,3369.320511977251,4925.025166635992,3.955745242110722,0.2547242640959356
COC(=O)c1ccc(CSc2nnc(-c3ccc4c(c3)OCO4)n2-c2ccccc2)o1,0.0,0.34676221287261527,0.9461465336319946,0.00029436564545403255,0.3161999192795168,0.7615888896690555,2724.937298908567,6676.448518746637,8726.855504206225,4.560390756458971,0.13011327692995672
Cc1c(C(=O)Nc2nc3ccccc3[nH]2)oc2ccccc12,0.0,0.7897538296758645,0.9971125933823217,0.0023151833184828054,0.07584491269803682,0.924788354532023,400.38022040029347,4882.618070645114,5279.654697288388,4.257868302044742,0.006185315025265351
CS(=O)(=O)c1ccc(C(=O)NCC2([NH+]3CCCCC3)CCCCC2)cc1,0.0,0.6553531227425851,0.9907061253781633,0.0008780190157839688,0.13334637918404701,0.9334883070425845,1082.8032469366829,7684.542403969996,8225.365651937242,4.729328573492273,0.1844981410727687
COCCNC(=S)N/N=C(\C)c1cccc([N+](=O)[O-])c1,0.0,0.6552320076553271,0.9907199205551898,0.0014288131351514854,0.13348940742896154,0.9383510889034966,666.5195235579631,4739.022430184479,5048.259843301316,4.198103066630416,0.10632166174151807
Cc1ccc(-n2c(SCC(=O)c3c(N)n(C)c(=O)n(C)c3=O)nc3sc4c(c3c2=O)CCCC4)c(C)c1,0.0,0.29235525536968776,0.9244429701561503,0.00018689423423361615,0.3679914030700112,0.7445803659565554,4133.178167862584,8722.8502824372,11613.469983503728,4.761751432087237,0.20408570345542235
CCOC(=O)c1c(C)[nH]c(C)c1C(=O)CSc1nc2ccccc2n1CC,0.0,0.41194769721363633,0.9630885708347879,0.0005275223811480919,0.2644486835430272,0.8645260997663261,1664.7326485062392,5509.268612329677,6377.331992046264,4.190442948253887,0.1940360158152319
N#Cc1cccc(NC(=O)COC(=O)c2ccccc2Sc2ccccc2C#N)c1,0.0,0.5437386723966693,0.9804518681890677,0.0005434102157914407,0.18971902699002977,0.9161309317478281,1713.3543652770254,8622.975876656332,9374.439560550676,4.870881048015729,0.18742647265532342
CC(C)C(NC(=O)c1ccccc1)C(=O)OCc1cc([N+](=O)[O-])cc2c1OCOC2,0.0,0.4429791536308625,0.9688778823640478,0.0004329364114004832,0.24456834748645515,0.8828495811244073,2067.774740985012,7547.642872109378,8554.416497226262,4.6791009269477755,0.21289651228475132
NNC(=O)COc1ccc(F)cc1,0.0,0.6881349039732295,0.9913403184460006,0.004809669983572266,0.12078278980108785,0.9073980463541401,203.9598916335595,1628.539198655663,1789.8052821756307,3.1301460222430184,0.07985944312754606
CCNC(=O)COc1cccc(C(=O)NCc2ccccc2)c1,0.0,0.7383174106129602,0.9950498772290863,0.0015994425204203817,0.09768004320257258,0.9703250201321219,615.203031230072,6210.998492773968,6399.5713395933,4.596832765432847,0.136481112397453
Fc1cc(NCc2ccccc2)nc(NCc2ccccc2)n1,0.0,0.5781097686341384,0.984288011569151,0.0009279580285667894,0.17192231339711864,0.8903408294890138,1083.6489075038958,5499.022094640537,6215.605618425466,4.553941048348966,0.10695147239434177
Cc1ccc(-n2c([S-])nnc2-c2nn(C)cc2Cl)cc1,0.0,0.24783369032617625,0.9080354083706897,0.0004522938506055351,0.41882535120472164,0.6291967457516588,1391.322784598496,2090.5527459759337,3322.380589819325,3.3409882941127593,0.18577716260253457
CCNC(=O)CCSc1nnc(-c2ccco2)o1,0.0,0.6090865974453405,0.9868248144143237,0.0015339513837810668,0.156141990411782,0.9217278212097574,633.4975456114456,3825.6009271559387,4149.356666737196,4.0091482888665695,0.11981862442080922
Cc1ccc(C(=O)N/N=C(\CC(C)C)c2ccccc2)cc1,0.0,0.5835131674013707,0.9861293534014111,0.001155917561110621,0.16588118277094027,0.9014683130817851,781.54080451418,4246.119208324384,4711.180638046835,4.066883138767172,0.15235189781054953
COc1ccc(Cl)cc1-n1c(C)ccc1C,0.0,0.19860080608508351,0.9010443898301352,0.0010370574558535525,0.4336119582163319,0.8071656692621525,778.5826458865856,1449.2529087257597,1795.9582034726616,2.921516459316473,0.5612651873065552
COC(=O)NC1CCC(NC(=O)OC)CC1,0.0,0.7964784163756121,0.9971914741904582,0.004202010866801002,0.07416247624154329,0.9905772190471842,238.64013538086542,3202.724794010298,3232.6864998236974,3.806242249849988,0.1569087131360141
CC1(C)CC(O)=C(C(=O)Cc2ccccc2)/C(=N\CCc2ccccc2)C1,0.0,0.2236792018408588,0.8997698260258782,0.0002903097280257464,0.43327862718013,0.6739398092863225,2347.849169897577,3667.217288756593,5436.5139297954565,3.9791479975020416,0.2057551934655551
CCn1cc(Br)c(C(=O)NC(=S)Nc2cc([N+](=O)[O-])ccc2C)n1,0.0,0.5173551517217024,0.9737707101360626,0.0005410029416204126,0.2094638981455927,0.823441082773644,1584.4000492559321,6621.78334239972,7998.657411482194,4.425133805928473,0.053750462065326424
O=C(Cn1cc(C(F)(F)F)ccc1=O)N/N=C/c1ccc(Cl)cc1,0.0,0.7176923874148237,0.9940149004159338,0.0010635729776103263,0.10632303693079528,0.9545966683518952,927.6942049006818,8498.320554601261,8890.883361255426,5.056269201163023,0.15043432767093118
O=C(CSCC(=O)NC1CCCC1)Nc1ccccc1,0.0,0.5354697695902508,0.9792209568658535,0.001032711760341687,0.19462325774545874,0.8868113792189496,914.0901595365012,4271.10850077962,4802.862505457641,4.129341059158689,0.1580829169992837
Cc1nn(CC(=O)OCC(=O)Nc2ccccc2[N+](=O)[O-])c(C)c1[N+](=O)[O-],0.0,0.6176231979381456,0.9876499062592428,0.0008101032579794626,0.151980262593682,0.9340365544638688,1185.3716333425425,7558.385769929619,8067.053034576382,4.708765219868717,0.18010296612709342
O=C([O-])C1CCCCC1C(=O)NCc1ccncc1,0.0,0.4443709531942499,0.9685656605536226,0.00133493361302304,0.24445565388192617,0.8833374095388506,664.1561023110618,2441.440893258373,2768.8884203111506,3.3498700814987385,0.2381234623478541
N#CC1=C([NH3+])Nc2nc3ccccc3n2C1c1ccc(Cl)cc1,0.0,0.19381052223504086,0.8841604117781193,0.0003776983635051975,0.4669236298932077,0.6608462536858773,1751.0062732473118,2478.3249767826355,3751.850078893345,3.516089772221244,0.2587396280948228
Cc1cc(C)c(-c2csc(NC(=O)c3cc([N+](=O)[O-])ccc3N3CCOCC3)n2)c(C)c1,0.0,0.39192853363767827,0.9613504484552337,0.00031399092873609134,0.27418082731090304,0.8361790809902768,2673.4543735232864,8187.257401773485,9790.358619701032,4.77555720264341,0.19389773678435696
